ID,Text,Age,Gender,Physical,Race,Religion,Others
1073,HALOS MAPAOS AKO KAKATILI TAPOS LUTO YUNG LABAN? PATAYIN LAHAT NG NEGRO. ,0,0,1,1,0,0
1074,Mayroon bang maganda na pabebe? Ulol. Maganda ka lang sa panglabas. Actually hindi rin pala. Maputi ka lang kingina mo,0,0,1,0,0,0
1075,ito na naman ang isang miembro ng kulto. sana patayin buong pamilya mo. tapos maalala mo CHR,0,0,0,0,1,0
1076,Ang taba na nga ng mukha mo ang taba oa ng utak mo -_- kabobohan mo bobo mo te! Isa kang alamat haha,0,0,1,0,0,0
1077,mga bakla mas masahol pa kayo sa hayop nababagay sa inyo masunog sa impyerno,0,1,0,0,0,0
1078,"AN@K NG PUT@NG ROBIN PADILLA AKA BOY SILI AKA EXCONVICT, TIGILAN NA RAW NATIN PAGBOTO DAHIL SIKAT O MAYAMAN, PUT@NG IN@K@ EXCON, SIKAT KA O HINDI, HINDI KA NAMIN IBOBOTO KASI ALIPIN KA NG BUANG ME SAYAD, KASI TANGA NA BOBO KA PA AT HIGIT SA LAHAT EXCONVICT KA TANGEN@K@",0,0,0,0,0,1
1079,TANG INA MO MAITIM NA POKPOK NA DINO USER KO GAGO,0,1,1,0,0,0
1080,anong nakakatuwa pakyu mukha kang pwet ng kalabaw paiyak na sana ako isa kang hayop user chanelino,0,0,1,0,0,0
1081,tangina ano nangyari sa mga pari dito? bakit naging sugo ni leni lutangina? puchang mga leftists kampon ni satanas hahahaha ,0,0,0,0,1,0
1082,TANGINA GMA NASA EAT BULAGA NA NGA LANG SI TITO SOTTO TAS SI BONG REVILLA BIBIGYAN NIYA PA NG SHOW TANGINA HARAPANG GAGUHAN,0,0,0,0,0,1
1083,"""im a born again christian"" pero gusto mamaril? ganito magsalita? HAHAHAHAHAHA CLOWN AMPUTA",0,0,0,0,1,0
1084,pakyu mga grade 9 kayo umamin na kayo di ba talaga kayo nagiisip puta tas yung subs niyo anuna,1,0,0,0,0,0
1085,"Umay sa auto lock deadlock sa compe,, ginawang pampractice amp bobo",0,0,0,0,0,1
1086,PUTANGINA PILIPINAS putangina din ng mga bobong katoliko tangina niyong lahat,0,0,0,1,1,0
1087,PUTANG INA SA GOBYERNO AT SA MGA BULAG NA TUPA! BINGONG BINGO NA KAYO!,0,0,1,0,0,0
1088,SHUTANGINAMO FELIX MANALO LUBOG NA NGA PILIPINAS GUMAWA KA PANG KULTO PUTANGINA NYONG INC MGA HUNGHANG KAYO,0,0,0,0,1,0
1089,yung generation niyo yung bobo pakyu,1,0,0,0,0,0
1090,Feeling entitled kaloka bakla matanda kana mamamatay kana tangina mo,1,1,0,0,0,0
1091,"Siguro, kaya ganito to kasi di na pinapaisa hahahahahahah ulol mag  sarili ka na lang pakyu!!! nakakadiri kang lalaki hayok sa sex iw!!! 🖕 NAKALIMUTAN MO SIGURO NA MAY NANAY KA IW YUCK FUCK YOU",0,1,0,0,0,0
1092,naging bading for clout amputa kinginang babae to,0,1,0,0,0,0
1093,putangina mo ayos lang naman samin ang mayabang wag lang sinungaling hayop ka dinamay mo pa yung babae para ikaw magmukhang api pakyu pa victim,0,0,0,0,0,1
1094,Tangina nung badjao pinahid banaman sa pants ko braso nya eh,0,0,0,1,0,0
1095,kaya never talaga akong nanuod ng mga anime na yan e basta kahit ano galing sa japan mga rapist yang mga hapon na yan tangina lng nila talaga,0,0,0,1,0,0
1096,TANGINA NYO GLOBE WALA PA RIN KAMING INTERNET!!!,0,0,0,0,0,1
1097,Ang maakbayan at halos halikan ng badjao na babae ay di biro kinuha pa ang salamin ko putangina muntik na mabasag salamin ko,0,1,0,1,0,0
1098,CJ Cansino leaving UST is like Ricci leaving DLSU daw. Ulol baby bra lang naman umiyak nung umalis yun sa DLSU lols,1,0,0,0,0,0
1099,Hahahaha mas panget ka kausap tingnan mo bobo ka 😂 Sabihin mo wala kana masabe kase nga bobo ka 😂🤪 Gusto mo ulit ulitin kopa? 🤣😂 CB nyo tatanga . 😂 gc pa kayo ha kulto nyo nilalaglag na 😂,0,0,0,0,1,0
1100,bat andaming nagkacrush sayo?ang pangit mo naman!ang taba pa!pwe! ,0,0,1,0,0,0
1101,"Putang-inang INUTIL na yan, makakarma yang hayop na matandang salot na yan",1,0,0,0,0,0
1102,Gagawin mong reachable ang lahat ng websites for me or TATAPUSIN KITANG PUTANGINA KANG MAY TILILING NA BABOY KA?,0,0,1,0,0,0
1103,"Bago ka manusot ng iba tignan mo muna sarili mo , TANGINA MO AMPANGIT NG MUKA MO E PANAY TIGYAWAT ooopsszc matamaan bobo",0,0,1,0,0,0
1104,"Hahahah! Tanga ka? Ikaw dapat ang pinapain sa mga NPA nang magtanda eh. Ang tanda mo na, ang taba mo pa, pero bobo ka! Naturingan ka pang abugado sa lagay na yan ha, Ferdinand Topacio! Lol",1,0,1,0,0,0
1105,DAPAT KASE DI BOOMER YUNG NAKA UPO EH PUTANG INA WALANG RATIONAL THINKING PARANG MAGULANG NA SASABIHANG WALANG RESPETO YUNG ANAK PAG NAG EEXPLAIN PUTANGINA KA DUTERTE,1,0,0,0,0,0
1106,si AETA hahaahha kapal nya magsama sama silang mukang paa,0,0,1,1,0,0
1107,iba talaga mga lalaking nakilala tuwing march mga tarantado,0,1,0,0,0,0
1108,hahaha tangina niyo skunky pa ang nais ni negro amputa hahaha ,0,0,1,1,0,0
1109,the pope just showed its colors wouldnt be surprised kung sya talaga yung wolf in sheeps clothing putangina ka pope francis,0,0,0,0,1,0
1110,Goddamn chink bastards. Putangina nyong mga chekwa kayo. HAHA pakyu all!,0,0,0,1,0,0
1111,ALLAH IS A FUCKING DEVIL ENTITY NO WONDER THESE FUCKING MUSLIMS INHERITED IT,0,0,0,0,1,0
1112,hoy kupal na daily dose huwag mo iparangal sa bakla mong panginoon yan mga nagawa ng duterte admin kasi kahit kailan pinaka walang kwentang pangulo yan si abnoy,0,1,0,0,1,0
1113,Bobo agree mukha mo. E alay mo nalang pekpek mo kay quiboloy hahahahaha prophet of the Lord ka ba dyan. bobo ka talaga brain wash talaga kayo ni Quiboloy na feeling pastor! kahiya kayong kjc pwe,0,0,0,0,1,0
1114,tangina talaga ng mga straight men na nanggagamit ng mga gays 'no putangina does that complete your masculinity PWE,0,1,0,0,0,0
1115,kingina yung tagyawat nung matanda sa loob ng ilong tas sa likod ng tenga ano ga yun.,1,0,1,0,0,0
1116,Putangina netong si D Yap. Hindi dapat binibigyan ng space ang news tungkol sa animal na yan. Nakakalibre lang ng publicity ang ugok nayan! 🖕🖕🖕ang dapat sa baboy!,0,0,1,0,0,0
1117,Para sayo pagnanasaan ko pa lahat ng mga anak mo kahit yung pinakabata,1,0,0,0,0,0
1118,what u say don't matter because ur a bisaya.. Eeewww.. Kadiri!!!,0,0,0,1,0,0
1119,"gago wag, batukan ko yang mga bata",1,0,0,0,0,0
1120,so many toxic boomers 🤦they need to fix their mindsets tho nakakahiya sa mga gen z and millennials,1,0,0,0,0,0
1121,putang ina mo Drilon kasumpa sumpa kang boomer ka bonak mo pakyu ka sasampalin kita ng Art 3 Sec 4,1,0,0,0,0,0
1122,who's gonna tell them that those woods wont save them? poor catholics tangina nyo mga pedophile ,0,0,0,0,1,0
1123,ULOL KA MAS GRABI KANGA MANIRA NG KAPWA KESA SAAKIN HAHAHA MASKI MEMBER MO SINISIRAAN MO ULOL BAKLA.. AYUSIN MO MUNA PAG TI TIKTOK MO BAGO MO AKO GANYANIN HAHAHA,0,1,0,0,0,1
1124,MGA PUKINGINA INA NYO MGA AKALA NYO AMERICANO NA KAYO MGA ULOL BWAKANGINA NYO!!! 😂😂😂 ,0,0,0,1,0,0
1125,WTF Marlou FYI Yung tinatawag mong sakang ay mas makinis PA kesa sa mukha mong sobrang daming tigyawat . Ulol pakyu ka Di ka gwapo gago,0,0,1,0,0,0
1126,Bobo ka hindi lng sya ang may lapses. Utak talangka bobo.,0,0,0,0,0,1
1127,basta putangina nung mga matatanda na pinagchichismisan ako na panget ugali ko nung bata ako. totoo naman pero tangina pa rin nila,1,0,0,0,0,0
1128,Feeling ko di ako mamatay sa covid. Mamamatay ako sa atake sa puso dahil sa born again na yan HAHAHAHAHA TANGINA,0,0,0,0,1,0
1129,bobo ka pls lumayo kang muslim ka terorista kayo tangina nyo mamatay na kayo ,0,0,0,0,1,0
1130,kupal na bakla hindi ba at yan ang gusto ninyo maghirap ang bansa para masatisfied ang bitterness ninyo,0,1,0,0,0,0
1131,umiinit ulo ko dito sa mga Jehova's ah! Haynakooo.. sarap pagsusupalpalin.,0,0,0,0,1,0
1132,"Pakyu ka po, Tulfo. Bastos ka amputa. Sobrang Boomer behavior.",1,0,0,0,0,0
1133,WALA KANG KWENTA INUTIL KA BOBO MANGMANG TANGA KAHIHIYAN UNGAS PUTANGINA MO GAGO BASURA,0,0,0,0,0,1
1134,"Gago wag mo ko idamay sa kagaguhan mo. Di ako bobo kagaya mo. Puro ka lang naman suso, eh iniipit mo lang naman yan.",0,1,1,0,0,0
1135,TANGINANG MGA BOOMER NA MALALAMAN PA KAYONG MAARTE ANG MILLENIAL ULOOOOOOL PRIORITY NAMIN PHYSICAL AND MENTAL HEALTH NAMIN,1,0,0,0,0,0
1136,"keri ko na yun kesa sa mga indian! Haha ktakot na, kadiri pa!",0,0,1,1,0,0
1137,"PUTANG INA NG PILIPINAS, WALANG PAG-ASA HANGGA'T ANG MGA MAMAMAYAN AY MGA TANGA AT NAGPAPAKATANGA.",0,0,0,0,0,1
1138,ULOL PAKYU PLDT OUT OF NO WHERE BIGLA KANG MAWALA NG NET 🫡,0,0,0,0,0,1
1139,"Oo beh, ikaw na bobita! Saan mo nakukuha lakas ng loob mo magreact eh mas kareact react nga yang pagkabobo sa acads man o sa ibang bagay. Napakaepal mo ang panget naman ng ugali mo bobo ka pa!",0,1,0,0,0,0
1140,bobo na may talino na may sayad na matino na PROFESIONAL GAGO.,0,0,0,0,0,1
1141,TANGINA ANG TABA MO GAGIIIIIII BURAHIN MO NA SOCIAL ACC MOOOOOOOO,0,0,1,0,0,0
1142,fuck yall incs HAHSHAHHAHA mga attitude plastik at ipokrito kayo mamatay na kayo,0,0,0,0,1,0
1143,ulol pakyu mukang babae ka lang don pangit buhok straight na straight kala mo pinaparebond👎,0,1,1,0,0,0
1144,"TANGINA NUNG MGA LALAKING NAGMOMOTOR SA SIDEWALK NG ESPAÑA!! TANGINA NYO! TAPOS PAGNAHARANG SILA, SILA PA GALET!! TANGINA NYO!!! DAANAN NG TAO YUNG SIDEWALK HINDI NG MOTOR, MGA BOBONG KUPAL!!!!!!!!",0,1,0,0,0,0
1145,tangina netong prof namin homophobic baby boomer EWW,1,1,0,0,0,0
1146,"ulol pakyu, malasin ka sana habang buhay",0,0,0,0,0,1
1147,"Alam mo. Betlog kang tangina ka. May Excel file na mas madali i-check tapos gusto mo iconvert namin and icombine yung support to PDF. Tapos saka ka magpapa check and revise, so uulitin namin yung process? Kinang inang bobong boomer amputa pakyu ka gago",1,0,0,0,0,0
1148,Bobo tong tao na to e . King ina mo kinain na ng taba mo yung Utak Mo ! Artista ka ? O pasikat ka lang Ulol tignan natin kung saan ka pulutin ngayon kala mo sikat na sikat kung mag salita . Unsubscribe ka ngayon Botcha !,0,0,1,0,0,0
1149,"Tapos etong mga KPOP akala naman ang popogi't ang gaganda eh mukha namang asong ulol,puro make up",0,0,1,0,0,0
1150,Racist ba kung i describe na ang squammy ng mga Chinese sa restaurants? Kaloka itong kasabay namin sa isang steakhouse. Ang dudugyot. Klk,0,0,1,1,0,0
1151,HAHAHHAHA GAGO TONG NEGRO SA HR DI RAW AKO MAKITA HUY MAS DI KITA MAKITA,0,0,1,1,0,0
1152,DAPAT YAN YUNG MGA PINAPATAMAAN NG BALA SA ULO EH! KADIRI KA BICOLANO KA PA MAN DIN BOBO!!!!,0,0,0,1,0,0
1153,Kadiri gago imagine fucking this bitch hindi ka na malilinis sa kahit anong ligo lmfao,0,1,1,0,0,0
1154,Panget mo bobo kapa. Tanga lng d mkakagets sa sinabe nya gaya mong tatanga tanga,0,0,1,0,0,0
1155,Tangina kala mo bata e “bakla bakla bakla” gago kung yung ‘bakla’ e mas maayos naman ugali kesa sayo e ikaw tong masahol syempre,1,1,0,0,0,0
1156,tangina yung mga bata dito parang mga gago na babadtrip ako gusto ko silang ibato sa bubong ,1,0,0,0,0,0
1157,yall realize yoga is a satanist ritual? putangina it was just disguise as hinduism activity pero tangina beware mga kapatid,0,0,0,0,1,0
1158,"Tarantado talaga itong mga Katoliko, putangina. Bakit may All Souls’ Day saka All Saints’ Day. ‘Di natin alam ang mga santo sino ‘yang mga gago na yan, mga lasengg",0,0,0,0,1,0
1159,yuck feeler ka bad bisaya,0,0,0,1,0,0
1160,Mga katoliko lang gumagawa niyan ulol ka para mka hingi ng limos pampayaman sa kanila.,0,0,0,0,1,0
1161,Tangina panget ng mga kakampi talaga sa epic pag new season. Kahit anong adjust pota ang babano hayop ayaw pa magbigayan. Umay ls gagoooo!!!!!,0,0,0,0,0,1
1162,Hayop na yan. Napagkamalan na naman na sugar daddy ko yung boss namin ni dustine nakita lang na bumili kami ng pizza hahahaha sumbong pa kayo kay negro mga olol ,0,1,1,1,0,0
1163,Bat pag kasal na saka nyo pa nagagawang mag loko. Ang kapal naman ng mukha nyo. Pero putangina mo parin skusta clee kala mo nakalimutan na kita. Ulol talaga sa mga lalaki. Pakyu kayo malala,0,1,0,0,0,0
1164,tarantado anong madaming babae saan galing yan,0,1,0,0,0,0
1165,"this app is really on self-destruct jusko may tweet visibility limit na nga, di pa maka-load ng videos? elon kingina anuna ",0,0,0,0,0,1
1166,"KADIRI KA PUKING INA MO,NAPAKA GALAWANG TOMBOY MO NAKAKADIRI KA ARGHHHH PUKING INA",0,1,0,0,0,0
1167,"TANGINA NUNG SUMUSWELDO SA OPISINA AT MAY OVERTIME KAHIT WALANG GINAGAWA, PUTANGINA NIYO MGA SIPSIP!",0,0,0,0,0,1
1168,"Kung ako ama mo gogoogle ko ""abortion at 30 years old mentally handicapped""",0,0,1,0,0,0
1169,TANGINA MO SAGAD SAGAD BAKLANG PANGET !!,0,1,1,0,0,0
1170,tangina ng babaeng to punyeta ang puta pasukan ko ng isang kilong asin yang puke mo gusto mo,0,1,0,0,0,0
1171,DAPAT PANALO SI EUMIR DON TANGINA TALAGA NG CHINA KAHIT KAILAN MGA MANDURUGAS PUTACA XI JIN PING,0,0,0,1,0,0
1172,"ang taba mo kaya, try mo muna maging payat bago ka mag feeling na maganda may simp for me ka pang nalalaman ulol",0,0,1,0,0,0
1173,LOSE STREAK TALAGA PAG MAY BABAENG KAKAMPI. PANG KAMA LANG TALAGA KAYO PUTA,0,1,0,0,0,0
1174,"tangina flz muntik na’ko atakihin sa puso, wag mo naman imyday jowa mong maitim na mataba na panget tapos madilim pa yung picture😭😭😭 maitim na nga beh!!!!!!",0,0,1,0,0,0
1175,hinduist monks are pedophiles tangina lang nila talaga middle finger raised,0,0,0,0,1,0
1176,BITCH YA BLIND? 6.4M FOLLOWERS GAGO KA BULAG AMPUTA SAKSAKIN KITA NG KUTSILYO DYAN E,0,0,1,0,0,0
1177,"Ako ang nawawalang nanay ni D HAHAHAHA bat ako maggoogle di naman ako bobo kagaya mo. Tahol ka lang diyan, aw aw aw aw aw! Sabi ng broken hearted 🤣",0,0,0,0,0,1
1178,ulol!! demokrasya angal nyo nag karoon ng eleksyon natalo si lutang! Popular? bobo,0,0,0,0,0,1
1179,porket anak ng diyos ang puta masyadong mayabang ulol,0,0,0,0,1,0
1180,Tangina talaga ng mga tomboy kung makaasta akala mo tunay na lalaki,0,1,0,0,0,0
1181,"vovo, tangina mo, kain ka pa saging bisakol",0,0,0,1,0,0
1182,mga walang modo kasi tong dalawa dapat diyan hindi nirerespeto kahit sa personal madali ko nalang sila buhusan ng tubig sa personal mga walang isip,0,0,0,0,0,1
1183,uulitin ko tarantado ka father at uulit ulitin ko yan sa post ng iba,0,0,0,0,1,0
1184,"tong negra nato nakakaputangina e magsalita ka lang kapag tinatanong ano? tangina neto nakikisali, pang magaganda lang tong away nato. para sa mga naliligo lang, pakatas ka muna ng libag mo tangina mo",0,0,1,1,0,0
1185,"Kung sino pa palaging nagsisimba at maka-Diyos, sila pa ang demonyo ang ugali.",0,0,0,0,1,0
1186,"Ayoko sa mag complain pero tangina ng mga straight lolz, stfu ang papanget nyo na nga sa itsura pati ba naman sa personality ew",0,1,0,0,0,0
1187,TANGINA NG MGA BUMBAY TALAGA SA COMPE TATANGA SHOUTOUT SA MGA BUMBAY!,0,0,0,1,0,0
1188,born again born again pang nalalaman ULOLIIE sarap sapakin.netong baliw na.toh,0,0,0,0,1,0
1189,"PUTANG INA PA DIN NG GOBYERNO! LALUNG LALO NA NG MGA BOOMER GENERATION! KAYO MAY KASALANAN (INSERT ""ARROYO ENABLER OF BADJAOMENDICUNTCY"" THEORY BY MY PROF BACK THEN) KAYA MAGKAKAMERON NG ETHNICIDE RESULTING TO MENDICANCY! TAPOS ANG KAPAL NYO DIN NA SUBUKANG IPASA SA TAONG BAYAN YUNG IBANG SOCIAL ISSUES, KAGAYA NG MGA ABANDONED ELDERLY! GAGO YANG ANDAR NG UTAK NYO, NAGPAPADALA KAYO SA KAGAHAMANAN NINYONG MGA PUTANGINA KAYO PURO GAGUHAN SA TAUMBAYAN, IMBES NA ISABUHAY ANG PUBLIC SERVICE! MGA PUTANG INA!",1,0,0,0,0,0
1190,TANGINA MAY NAKATABI AKONG BUMBAI SA JEEP AMBANTOT AMPUTA SEND HELP,0,0,1,0,0,0
1191,e ulol ka pala. kaya hindi marespeto yan iglesia na yan e. puro extravagance lang ang alam ng tanginang relihiyon niyo,0,0,0,0,1,0
1192,hahahahhaha moreno hahahaha ayoko ng nognog kadiri ,0,0,1,1,0,0
1193,tanginang mga bayot to nitrashtalk kaibigan ko porket straight tapos di suot ung lgbt cards ng valo mga bobo mga tanga,0,1,0,0,0,0
1194,"PARA MADALIAN NA LANG, ISANG INTER-DIMENSIONAL ""TANGINA NIYO HINYUPAK MGA INUTIL NA HANGAL NA LAPASTANGANG HALANG ANG KALULUWA"" SA ADMINISTRASYONG DUTERTE, HARAPANG GAGUHAN, HARAPANG KAWALANGHIYAAN, MANGMANG AT TRAYDOR SA BAYAN NA LANG ANG SUMUSUPORTA PA SA KATARANTADUHANG ADMIN NA ITO",0,0,0,0,0,1
1195,eh kadiri don eh. :( nognog pa huhu African bro!,0,0,1,1,0,0
1196,Mga nognog amputa. Wat commercial is dis anong meron sa nognog at kailangan tong i emphasize,0,0,1,1,0,0
1197,TANG INA NYO MGA BOBONG IGLESIA NI CRISTO MGA ULOL,0,0,0,0,1,0
1198,"tangsna mo bobo, home wrecker, kabit, tanga tanga, kadiri ka. Makita lang talaga kita haha mukha kang pera, ok na sana e haha kaso shutangina ang baho",0,0,1,0,0,0
1199,"hard stuck sa plat pota playsafe naman ako kaso mga kakampi, may chingchong, may vietnamese, may bobo may tanga at higit sa lahat may putangina",0,0,0,1,0,0
1200,Ah born again. Kaya pala tanga.,0,0,0,0,1,0
1201,putanginamo din bakla ka. pinatawag lang si vice ganda ng mtrcb. ganyan na lumalabas sa utak mo. pinagbigyan na nga kayo tanggapin ng lipunan ang gusto nyo special pa kayo. pati nga cr ng mall nag adjust na sa inyo. dapat nga bawal kayo sa mundo eh.,0,1,0,0,0,0
1202,"yung pinsan ko bbm siya kasi hawak daw ng iglesia, tangina wala ka bang sariling desisyon? Bobo tlga ng mga Iglesia",0,0,0,0,1,0
1203,TANGINA TALAGA! NAKAKAUMAY DIN YANG SI GMA EH BINIGYAN PA NG SHOW,0,0,0,0,0,1
1204,KAHIT NA PAKYU ATLST AKO HINDI MUKANG LOLA GAGU IKAW ANG TANDA NA LOLA NA PERO ULOL KUNG UMASTA AWOOOOO,1,0,1,0,0,0
1205,"PARANG ANG SARAP AWAYIN NG MGA KERRIES TAS MUMURAHIN NATIN SILA IN TAGALOG, BISAYA, ILOCANO, KAPAMPANGAN, PANGASINAN AND WARAY ETC. ",0,0,0,1,0,0
1206,"kung born again man kayo, tatanga nyo. di yon ang dahilan bakit ayaw ng bible sa premarital sex. kayo ang example ng toxic and blind obedience. ayusin nyo ugali nyo. kadiri amp",0,0,0,0,1,0
1207,"Sa fb koryano, sa personal africano, pag nilapitan mo amoy arabo.",0,0,1,1,0,0
1208,humanap ka ng matinong lalaki tangina lahat ng lalaki ngayon kahit pangit manloloko na makahanap lang ng ibang babae iiwan ka na. ,0,1,0,0,0,0
1209,hoy babae 😤 bakit mo nila-like 👍🏻 ang picture 📸 ng jowa 💝👨‍❤️‍👨💖 ko?! 🥴👨‍👨‍👧🤬 pwede ba wag ❌🙅🏻‍♀️ kang pokpok?! 🤮 maghanap 🧐 ka ng sarili mong 💛jowa💛!!! wag ❌ kang sulutera! putangina mo 🤬 bitch mang-aagaw ka! 😡😠💀,0,1,0,0,0,0
1210,tangina mo cheater na nga manipulative sad boy lakas ng apog magdrama e ikaw nga ‘tong may kasalanan in the first place may ubo ba utak mo bwiset na to tanga tanga parang hindi nag grade 2 sana mapipi bayag mo,0,1,1,0,0,0
1211,bobo hindi naman yan para sa mga bugok na tulad mo😂😂😂😂😂😂 kung di mo kilala pakialam namin😂😂😂 tutokan mo na lang si LENI mo para maibsan ang pagkalutang at bugok mo😂😂😂😂😂😂,0,0,0,0,0,1
1212,"ANOTHER ASONG ULOL NA NAGTATAGO S LIKOD NG SIMBAHAN!!! IKAW ANG DYABLO!!! LEAVE THE PRESIDENT ALONE!!!! WALA KANG ALAM KUNDI MANG MOLESTYA NA KINUKUNSINTI NG SIMBAHAN!!!! SA TOTOO LNG KATOLIKO LNG NAKIKIALAM SA POLITIKA, NAKAKAHIYA KAYO NKKWALANG GANA PWEEE",0,0,0,0,1,0
1213,I dont need money shungit. Ang taba mo ewwww. Ang bilbil my gosh. Baboy na inahin lang ang peg. Baboy ramo na my bell palsy. Ewww. Bobo at shungit mo te. U r nothing but an empty shell nbtween ur ears.,0,0,1,0,0,0
1214,Wow ganyan kba Ka affected sa hitsura Niya?wahahahahahahahahahaha....Sige nga pakita mo Mukha mong putangina mo Ka...,0,0,1,0,0,1
1215,"Yaya ka, di mo kailangan magbihis pangpokpok. You're not even in your 20's anymore! Talk about being ""BISAYA"".",1,1,0,1,0,0
1216,Kala mo naman maganda boses mo ulol!!  Para kang Bisayang badjao na di sanay mag Tagalog!!😂,0,0,1,1,0,0
1217,"ha ha ha, dami nyo tlgang mga bobo. basahin mo ung buong Hebrews. ung verse na quote mo refered to Jesus not quiboloy and your stupid church. tanga!",0,0,0,0,1,0
1218,Men are fucking trash. KElan ba kayo matututo makuntento?,0,1,0,0,0,0
1219,PUTANGINA KAYO ANG AGGRESSORS DITO MGA BOBONG BUDDHISTS,0,0,0,0,1,0
1220,Kung mgbiro itong si Maye sa mga aeta amoy kabayo at mukhang kabayo naman,0,0,1,1,0,0
1221,why cheat when you can just leave tangina wala talagang kwenta mga lalake pakyu ol,0,1,0,0,0,0
1222,putanginang ml to namute pa nga di tuloy makatrashtalk putangina mo yu xhong bobo ng magulang mong hayop ka tanginamo bisaya baka pag nakita kita maihi ka hayop na nilalang,0,0,0,1,0,0
1223,"TANGINA NIYO, WAG NIYO GAWING PERSONAL DIARY NIYO ANG R/PH. SA RD NIYO ITAMBAK MGA BASURANG POSTS NIYO.",0,0,0,0,0,1
1224,May Putok si Angelo Mazon mabaho pa paa mukha pang ulol na mukha may tigyawat,0,0,1,0,0,0
1225,tangina bobo talaga HOY GAGO ANG ITIM MO PUTA PANO KA MAKIKITA NI HARRY ULOL,0,0,1,0,0,0
1226,Pota ng mga babae na kala nila makukuha nila lahat ng lalaki na gusto nila mga ulol pakyu.,0,1,0,0,0,0
1227,"Yung mga banat ng mga inggitera na ""Maputi lang yan""  Ulol! Inggit ka lang, Malibag ka kasi! 👊👊👊",0,0,1,0,0,0
1228,PUNYETA ISTG MUSLIM WOMEN ARE SO PAPANGET KAJSBJAJANAKAN TALAGA NAMAN.,0,0,1,0,1,0
1229,"Wag tayo dyan MUSLIM yan, baka mamaya TERORISTA yan.",0,0,0,0,1,0
1230,"BOI TANGINA WALA AKONG PAKIALAM KUNG BATA, MATANDA, MATABA, MAPAYAT, O KUNG ANO MANG LAHI MO... KUNG BASTUSAN PALA HANAP MO MAGBASTUSAN NA LANG TAYO",1,0,1,0,0,0
1231,"wala kang gagawin ngayon Jim Paredes kundi mamblock ... ulol kang gurang ka, hindi ninyo hawak exclusively ang katotohanan, punyeta ka",1,0,0,0,0,0
1232,potang chingchong to shooo aliss bawal tanga dito,0,0,0,1,0,0
1233,MPL PH ang may pinaka pangit na Production Sa lahat Period! Tangina! Bash me if you want but i said what i said ,0,0,0,0,0,1
1234,"Tang ina mo ang bobo mo, ang panget no, wala kang kwento, puto ka tigyawat, ang selfish mo, hindi ka na nakatulong, wala kwentang anak, wala kang kwentang kaibigan, wala kang kwenta bilanh tao. Isa kang malaking salot sa lipunan! Sana mamatay ka na! Sana mamatay ka na! Tang ina",0,0,1,0,0,0
1235,Bingi mo always sarap mong sapakin,0,0,1,0,0,0
1236,ANG BAHO NG MGA CHEKWA PUTANGINA,0,0,1,1,0,0
1237,tarantado kang bata ka kumain ka na kasi,1,0,0,0,0,0
1238,ULOL BINAY INGGIT KA LANG KASI NOGNOG KA TAS MAPUTI SI POE,0,0,1,1,0,0
1239,tangina talaga ng mga millenials. lahat hinahanapan ng butas amputa,1,0,0,0,0,0
1240,PUTANG INANG SM PRESTIGE CARD YAN! DISCRIMINATION SI GAGO. NAIINTINDIHAN KO ANG ETC KASI IYON NA AVAIL NG LAHAT FOR A SPECIAL PRICE PERO UNG SM PRESTIGE HINDI!,0,0,0,0,0,1
1241,ULOL! kapal ng muyka mo gago! isa kang iglesia ni kulapu! Hahahahahahahaha EEEEEEEEWWWW! YUCK! IGLESI NI KULAPU! WAHAHAHA!!,0,0,0,0,1,0
1242,i think may sakit sa pagiisip tong kupal na babae na ito,0,1,1,0,0,0
1243,bakit ka pa kasi pinanganak ng nanay mong hayop ka? mistake ka lng cguro sa buhay nila at dinadamay mo Ibang tao aww kawawa nmn ang tanga,0,0,0,0,0,1
1244,tangina talaga ng mga intsik na to kala mo entitled di naman marunong sumunod sa batas,0,0,0,1,0,0
1245,"BOBONG MGA INC WALA KAYONG SARILING UTAK PATI IBOBOTO, ISUSUNOD NYO SA SINABI NG LEADER NYO MGA MANGMANG BOBO PUTACA BRO ELI",0,0,0,0,1,0
1246,sumbong kita sa mama ko pakyu kang matanda ka badtrip,1,0,0,0,0,0
1247,taena mga biglang humihinto habang naglalakad sa mall.tulakin ko kayo sa bangin.,0,0,0,0,0,1
1248,us2 ko lang sabihin na tangina nung bubwit na kumain ng tinapay ko huhu pakyu brad,1,0,0,0,0,0
1249,Umay netong isa kong groupmate. Bakit kailangan kumuha ng idea from other group eh ang panget naman ng output. Parang walang sariling utak. lol,0,0,0,0,0,1
1250,panget ng twitter tangina mo elon,0,0,0,0,0,1
1251,puro ka suso wala ka namang utak,0,1,1,0,0,0
1252,Bat di ka nalang bumalik sa diyos para patayin ka? Christianity is a joke,0,0,0,0,1,0
1253,ULOL HAHAH MAY MAPUTI BANG BURNEK HAHAHA BAHO NG HININGA MO GAGO HAHAHA,0,0,1,0,0,0
1254,MAMATAY KA NA AMBAHO MO NAMAN MUKA KANG BADJAO AMOY PUKE,0,0,1,1,0,0
1255,haaaay tangina seriously wala bang baby boomer convention dyan tas ipadala natin silang lahat dun para i-talk over yung issues nila pota pagod na pagod na ko magjuggle ng paghahandle sa mga matatandang makitid ang utak,1,0,0,0,0,0
